index,value
1992-09-16T19:22:39Z,7.181
1992-09-23T19:43:21Z,7.286
1992-09-30T20:04:02Z,7.293
1992-10-07T20:24:44Z,7.514
1992-10-14T20:45:26Z,7.204
1992-10-21T21:06:08Z,7.276
1992-10-28T21:26:50Z,7.509
1992-11-04T21:47:32Z,6.923
1992-11-11T22:08:14Z,7.056
1992-11-18T22:28:56Z,7.24
1992-11-25T22:49:38Z,7.138
1992-12-02T23:10:19Z,7.432
1992-12-09T23:31:01Z,7.354
1992-12-16T23:51:43Z,7.4
1992-12-24T00:12:25Z,7.596
1992-12-31T00:33:07Z,7.358
1993-01-07T00:30:04Z,6.852
1993-01-14T00:23:10Z,6.726
1993-01-21T00:16:16Z,7.131
1993-01-28T00:09:22Z,6.603
1993-02-04T00:02:28Z,7.322
1993-02-10T23:55:34Z,6.779
1993-02-17T23:48:40Z,7.325
1993-02-24T23:41:46Z,6.961
1993-03-03T23:34:52Z,7.188
1993-03-10T23:27:58Z,7.1
1993-03-17T23:21:04Z,7.239
1993-03-24T23:14:10Z,7.194
1993-03-31T23:07:16Z,6.964
1993-04-07T23:00:22Z,6.797
1993-04-14T22:53:28Z,7.561
1993-04-21T22:46:34Z,7.392
1993-04-28T22:39:40Z,7.47
1993-05-05T22:32:46Z,7.657
1993-05-12T22:25:52Z,7.649
1993-05-19T22:18:58Z,7.295
1993-05-26T22:12:04Z,7.364
1993-06-02T22:05:10Z,7.018
1993-06-09T21:58:17Z,7.74
1993-06-16T21:51:23Z,7.392
1993-06-23T21:44:29Z,7.804
1993-06-30T21:37:35Z,7.868
1993-07-07T21:30:41Z,7.578
1993-07-14T21:23:47Z,8.113
1993-07-21T21:16:53Z,7.916
1993-07-28T21:09:59Z,7.336
1993-08-04T21:03:05Z,8.033
1993-08-11T20:56:11Z,7.581
1993-08-18T20:49:17Z,8.187
1993-08-25T20:42:23Z,7.629
1993-09-01T20:35:29Z,7.386
1993-09-08T20:28:35Z,7.889
1993-09-15T20:21:41Z,7.478
1993-09-22T20:14:47Z,7.485
1993-09-29T20:07:53Z,7.387
1993-10-06T20:00:59Z,7.276
1993-10-13T19:54:05Z,7.613
1993-10-20T19:47:11Z,7.704
1993-10-27T19:40:17Z,7.788
1993-11-03T19:33:23Z,7.64
1993-11-10T19:26:29Z,7.552
1993-11-17T19:19:35Z,7.992
1993-11-24T19:12:41Z,6.845
1993-12-01T19:05:47Z,7.43
1993-12-08T18:58:53Z,8.074
1993-12-15T18:52:00Z,7.684
1993-12-22T18:45:06Z,7.411
1993-12-29T18:38:12Z,7.567
1994-01-05T18:31:18Z,7.124
1994-01-12T18:24:24Z,7.124
1994-01-19T18:17:30Z,7.157
1994-01-26T18:10:36Z,6.321
1994-02-02T18:03:42Z,6.953
1994-02-09T17:56:48Z,7.487
1994-02-16T17:49:54Z,6.993
1994-02-23T17:43:00Z,7.372
1994-03-02T17:36:06Z,7.286
1994-03-09T17:29:12Z,7.214
1994-03-16T17:22:18Z,7.521
1994-03-23T17:15:24Z,7.481
1994-03-30T17:08:30Z,7.398
1994-04-06T17:01:36Z,7.187
1994-04-13T16:54:42Z,7.72
1994-04-20T16:47:48Z,7.042
1994-04-27T16:40:54Z,7.892
1994-05-04T16:34:00Z,6.824
1994-05-11T16:27:06Z,7.552
1994-05-18T16:20:12Z,7.938
1994-05-25T16:13:18Z,8.028
1994-06-01T16:06:24Z,7.461
1994-06-08T15:59:30Z,7.77
1994-06-15T15:52:36Z,7.65
1994-06-22T15:45:43Z,7.909
1994-06-29T15:38:49Z,7.93
1994-07-06T15:31:55Z,7.562
1994-07-13T15:25:01Z,8.006
1994-07-20T15:18:07Z,7.523
1994-07-27T15:11:13Z,7.581
1994-08-03T15:04:19Z,7.638
1994-08-10T14:57:25Z,8.187
1994-08-17T14:50:31Z,7.836
1994-08-24T14:43:37Z,7.75
1994-08-31T14:36:43Z,8.061
1994-09-07T14:29:49Z,6.955
1994-09-14T14:22:55Z,7.601
1994-09-21T14:16:01Z,7.763
1994-09-28T14:09:07Z,7.733
1994-10-05T14:02:13Z,7.515
1994-10-12T13:55:19Z,7.562
1994-10-19T13:48:25Z,8.143
1994-10-26T13:41:31Z,8.204
1994-11-02T13:34:37Z,7.432
1994-11-09T13:27:43Z,7.377
1994-11-16T13:20:49Z,7.929
1994-11-23T13:13:55Z,7.431
1994-11-30T13:07:01Z,7.593
1994-12-07T13:00:07Z,8.229
1994-12-14T12:53:13Z,7.933
1994-12-21T12:46:19Z,8.278
1994-12-28T12:39:26Z,7.718
1995-01-04T12:32:32Z,7.134
1995-01-11T12:25:38Z,7.534
1995-01-18T12:18:44Z,7.26
1995-01-25T12:11:50Z,6.976
1995-02-01T12:04:56Z,7.267
1995-02-08T11:58:02Z,7.132
1995-02-15T11:51:08Z,7.398
1995-02-22T11:44:14Z,7.67
1995-03-01T11:37:20Z,7.194
1995-03-08T11:30:26Z,7.548
1995-03-15T11:23:32Z,7.834
1995-03-22T11:16:38Z,7.797
1995-03-29T11:09:44Z,8.195
1995-04-05T11:02:50Z,7.588
1995-04-12T10:55:56Z,7.543
1995-04-19T10:49:02Z,8.156
1995-04-26T10:42:08Z,7.731
1995-05-03T10:35:14Z,7.539
1995-05-10T10:28:20Z,8.052
1995-05-17T10:21:26Z,8.183
1995-05-24T10:14:32Z,7.797
1995-05-31T10:07:38Z,8.46
1995-06-07T10:00:44Z,8.055
1995-06-14T09:53:50Z,7.971
1995-06-21T09:46:56Z,8.489
1995-06-28T09:40:02Z,8.238
1995-07-05T09:33:09Z,7.996
1995-07-12T09:26:15Z,7.866
1995-07-19T09:19:21Z,8.483
1995-07-26T09:12:27Z,8.213
1995-08-02T09:05:33Z,8.402
1995-08-09T08:58:39Z,7.628
1995-08-16T08:51:45Z,8.411
1995-08-23T08:44:51Z,8.206
1995-08-30T08:37:57Z,7.825
1995-09-06T08:31:03Z,8.078
1995-09-13T08:24:09Z,8.249
1995-09-20T08:17:15Z,7.821
1995-09-27T08:10:21Z,7.257
1995-10-04T08:03:27Z,8.106
1995-10-11T07:56:33Z,7.879
1995-10-18T07:49:39Z,7.712
1995-10-25T07:42:45Z,8.103
1995-11-01T07:35:51Z,7.449
1995-11-08T07:28:57Z,8.477
1995-11-15T07:22:03Z,8.021
1995-11-22T07:15:09Z,7.84
1995-11-29T07:08:15Z,7.439
1995-12-06T07:01:21Z,7.949
1995-12-13T06:54:27Z,7.489
1995-12-20T06:47:33Z,8.115
1995-12-27T06:40:39Z,7.035
1996-01-03T06:42:44Z,7.958
1996-01-10T07:03:26Z,7.513
1996-01-17T07:24:07Z,6.949
1996-01-24T07:44:49Z,7.393
1996-01-31T08:05:31Z,7.513
1996-02-07T08:26:13Z,7.52
1996-02-14T08:46:55Z,7.868
1996-02-21T09:07:37Z,7.826
1996-02-28T09:28:19Z,7.338
1996-03-06T09:49:01Z,7.877
1996-03-13T10:09:43Z,7.757
1996-03-20T10:30:24Z,7.9
1996-03-27T10:51:06Z,7.568
1996-04-03T11:11:48Z,7.28
1996-04-10T11:32:30Z,7.804
1996-04-17T11:53:12Z,7.433
1996-04-24T12:13:54Z,8.079
1996-05-01T12:34:36Z,7.592
1996-05-08T12:55:18Z,8.267
1996-05-15T13:16:00Z,7.512
1996-05-22T13:36:41Z,8.08
1996-05-29T13:57:23Z,7.836
1996-06-05T14:18:05Z,7.946
1996-06-12T14:38:47Z,7.957
1996-06-19T14:59:29Z,7.956
1996-06-26T15:20:11Z,8.563
1996-07-03T15:40:53Z,8.015
1996-07-10T16:01:35Z,7.968
1996-07-17T16:22:17Z,8.152
1996-07-24T16:42:58Z,8.067
1996-07-31T17:03:40Z,8.279
1996-08-07T17:24:22Z,7.722
1996-08-14T17:45:04Z,7.818
1996-08-21T18:05:46Z,8.364
1996-08-28T18:26:28Z,8.369
1996-09-04T18:47:10Z,7.843
1996-09-11T19:07:52Z,7.537
1996-09-18T19:28:34Z,8
1996-09-25T19:49:15Z,7.619
1996-10-02T20:09:57Z,7.935
1996-10-09T20:30:39Z,7.637
1996-10-16T20:51:21Z,7.958
1996-10-23T21:12:03Z,7.991
1996-10-30T21:32:45Z,7.682
1996-11-06T21:53:27Z,7.804
1996-11-13T22:14:09Z,8.073
1996-11-20T22:34:51Z,7.883
1996-11-27T22:55:32Z,7.37
1996-12-04T23:16:14Z,7.706
1996-12-11T23:36:56Z,8.355
1996-12-18T23:57:38Z,8.051
1996-12-26T00:18:20Z,7.74
1997-01-02T00:34:59Z,7.122
1997-01-09T00:28:05Z,7.44
1997-01-16T00:21:11Z,7.408
1997-01-23T00:14:17Z,7.265
1997-01-30T00:07:24Z,7.125
1997-02-06T00:00:30Z,7.013
1997-02-12T23:53:36Z,7.53
1997-02-19T23:46:42Z,8.011
1997-02-26T23:39:48Z,7.779
1997-03-05T23:32:54Z,7.417
1997-03-12T23:26:00Z,8.125
1997-03-19T23:19:06Z,7.729
1997-03-26T23:12:12Z,7.492
1997-04-02T23:05:18Z,8.115
1997-04-09T22:58:24Z,7.791
1997-04-16T22:51:30Z,7.914
1997-04-23T22:44:36Z,7.922
1997-04-30T22:37:42Z,8.224
1997-05-07T22:30:48Z,7.765
1997-05-14T22:23:54Z,8.253
1997-05-21T22:17:00Z,8.088
1997-05-28T22:10:06Z,8.154
1997-06-04T22:03:12Z,7.59
1997-06-11T21:56:18Z,8.009
1997-06-18T21:49:24Z,8.557
1997-06-25T21:42:30Z,8.234
1997-07-02T21:35:36Z,8.489
1997-07-09T21:28:42Z,8.606
1997-07-16T21:21:48Z,8.595
1997-07-23T21:14:54Z,8.6
1997-07-30T21:08:00Z,8.29
1997-08-06T21:01:07Z,8.253
1997-08-13T20:54:13Z,8.539
1997-08-20T20:47:19Z,7.922
1997-08-27T20:40:25Z,8.695
1997-09-03T20:33:31Z,8.053
1997-09-10T20:26:37Z,8.215
1997-09-17T20:19:43Z,7.746
1997-09-24T20:12:49Z,8.14
1997-10-01T20:05:55Z,8.379
1997-10-08T19:59:01Z,8.221
1997-10-15T19:52:07Z,8.315
1997-10-22T19:45:13Z,7.741
1997-10-29T19:38:19Z,8.355
1997-11-05T19:31:25Z,8.025
1997-11-12T19:24:31Z,7.793
1997-11-19T19:17:37Z,8.043
1997-11-26T19:10:43Z,7.578
1997-12-03T19:03:49Z,8.437
1997-12-10T18:56:55Z,7.955
1997-12-17T18:50:01Z,8.151
1997-12-24T18:43:07Z,8.201
1997-12-31T18:36:13Z,7.832
1998-01-07T18:29:19Z,7.673
1998-01-14T18:22:25Z,7.779
1998-01-21T18:15:31Z,7.94
1998-01-28T18:08:37Z,7.67
1998-02-04T18:01:43Z,7.673
1998-02-11T17:54:50Z,8.201
1998-02-18T17:47:56Z,8.005
1998-02-25T17:41:02Z,7.662
1998-03-04T17:34:08Z,7.744
1998-03-11T17:27:14Z,8.103
1998-03-18T17:20:20Z,7.753
1998-03-25T17:13:26Z,7.996
1998-04-01T17:06:32Z,8.992
1998-04-08T16:59:38Z,8.031
1998-04-15T16:52:44Z,8.303
1998-04-22T16:45:50Z,8.118
1998-04-29T16:38:56Z,8.19
1998-05-06T16:32:02Z,7.503
1998-05-13T16:25:08Z,8.524
1998-05-20T16:18:14Z,8.337
1998-05-27T16:11:20Z,8.205
1998-06-03T16:04:26Z,8.312
1998-06-10T15:57:32Z,8.103
1998-06-17T15:50:38Z,8.16
1998-06-24T15:43:44Z,8.644
1998-07-01T15:36:50Z,8.755
1998-07-08T15:29:56Z,8.234
1998-07-15T15:23:02Z,8.749
1998-07-22T15:16:08Z,8.125
1998-07-29T15:09:14Z,8.997
1998-08-05T15:02:20Z,8.317
1998-08-12T14:55:26Z,8.981
1998-08-19T14:48:33Z,8.288
1998-08-26T14:41:39Z,8.607
1998-09-02T14:34:45Z,8.713
1998-09-09T14:27:51Z,8.722
1998-09-16T14:20:57Z,7.873
1998-09-23T14:14:03Z,8.359
1998-09-30T14:07:09Z,8.058
1998-10-07T14:00:15Z,8.797
1998-10-14T13:53:21Z,8.049
1998-10-21T13:46:27Z,8.099
1998-10-28T13:39:33Z,8.36
1998-11-04T13:32:39Z,8.195
1998-11-11T13:25:45Z,7.711
1998-11-18T13:18:51Z,8.381
1998-11-25T13:11:57Z,8.313
1998-12-02T13:05:03Z,8.162
1998-12-09T12:58:09Z,8.314
1998-12-16T12:51:15Z,8.588
1998-12-23T12:44:21Z,8.153
1998-12-30T12:37:27Z,8.519
1999-01-06T12:30:33Z,7.385
1999-01-13T12:23:39Z,7.81
1999-01-20T12:16:45Z,8.186
1999-01-27T12:09:51Z,7.866
1999-02-03T12:02:57Z,7.532
1999-02-10T11:56:03Z,8.756
1999-02-17T11:49:09Z,7.948
1999-02-24T11:42:16Z,8.316
1999-03-03T11:35:22Z,8.273
1999-03-10T11:28:28Z,8.451
1999-03-17T11:21:34Z,8.367
1999-03-24T11:14:40Z,8.337
1999-03-31T11:07:46Z,7.959
1999-04-07T11:00:52Z,7.878
1999-04-14T10:53:58Z,8.066
1999-04-21T10:47:04Z,8.923
1999-04-28T10:40:10Z,7.825
1999-05-05T10:33:16Z,8.059
1999-05-12T10:26:22Z,8.761
1999-05-19T10:19:28Z,8.275
1999-05-26T10:12:34Z,8.401
1999-06-02T10:05:40Z,8.193
1999-06-09T09:58:46Z,8.827
1999-06-16T09:51:52Z,8.522
1999-06-23T09:44:58Z,9.045
1999-06-30T09:38:04Z,9.076
1999-07-07T09:31:10Z,8.679
1999-07-14T09:24:16Z,8.622
1999-07-21T09:17:22Z,8.639
1999-07-28T09:10:28Z,8.537
1999-08-04T09:03:34Z,8.644
1999-08-11T08:56:40Z,8.519
1999-08-18T08:49:46Z,8.415
1999-08-25T08:42:52Z,8.81
1999-09-01T08:35:59Z,8.778
1999-09-08T08:29:05Z,8.593
1999-09-15T08:22:11Z,8.504
1999-09-22T08:15:17Z,8.865
1999-09-29T08:08:23Z,8.557
1999-10-06T08:01:29Z,8.433
1999-10-13T07:54:35Z,8.406
1999-10-20T07:47:41Z,8.521
1999-10-27T07:40:47Z,8.532
1999-11-03T07:33:53Z,8.333
1999-11-10T07:26:59Z,8.416
1999-11-17T07:20:05Z,8.404
1999-11-24T07:13:11Z,8.416
1999-12-01T07:06:17Z,7.67
1999-12-08T06:59:23Z,8.557
1999-12-15T06:52:29Z,8.638
1999-12-22T06:45:35Z,8.59
1999-12-29T06:38:41Z,8.851
2000-01-05T06:48:38Z,7.907
2000-01-12T07:09:20Z,7.543
2000-01-19T07:30:02Z,7.919
2000-01-26T07:50:44Z,8.385
2000-02-02T08:11:26Z,7.642
2000-02-09T08:32:08Z,8.375
2000-02-16T08:52:50Z,8.524
2000-02-23T09:13:32Z,8.072
2000-03-01T09:34:14Z,7.608
2000-03-08T09:54:55Z,8.662
2000-03-15T10:15:37Z,8.201
2000-03-22T10:36:19Z,8.384
2000-03-29T10:57:01Z,7.896
2000-04-05T11:17:43Z,8.655
2000-04-12T11:38:25Z,8.557
2000-04-19T11:59:07Z,8.616
2000-04-26T12:19:49Z,8.302
2000-05-03T12:40:31Z,8.679
2000-05-10T13:01:12Z,8.242
2000-05-17T13:21:54Z,8.408
2000-05-24T13:42:36Z,9.075
2000-05-31T14:03:18Z,8.863
2000-06-07T14:24:00Z,8.403
2000-06-14T14:44:42Z,8.895
2000-06-21T15:05:24Z,8.475
2000-06-28T15:26:06Z,8.62
2000-07-05T15:46:48Z,8.519
2000-07-12T16:07:29Z,8.844
2000-07-19T16:28:11Z,8.361
2000-07-26T16:48:53Z,8.614
2000-08-02T17:09:35Z,8.759
2000-08-09T17:30:17Z,8.813
2000-08-16T17:50:59Z,8.786
2000-08-23T18:11:41Z,8.96
2000-08-30T18:32:23Z,8.644
2000-09-06T18:53:05Z,8.573
2000-09-13T19:13:46Z,8.814
2000-09-20T19:34:28Z,8.153
2000-09-27T19:55:10Z,7.819
2000-10-04T20:15:52Z,8.34
2000-10-11T20:36:34Z,8.663
2000-10-18T20:57:16Z,8.604
2000-10-25T21:17:58Z,8.942
2000-11-01T21:38:40Z,8.78
2000-11-08T21:59:22Z,8.216
2000-11-15T22:20:03Z,8.419
2000-11-22T22:40:45Z,8.063
2000-11-29T23:01:27Z,8.233
2000-12-06T23:22:09Z,8.711
2000-12-13T23:42:51Z,8.475
2000-12-21T00:03:33Z,8.4
2000-12-28T00:24:15Z,8.693
2001-01-04T00:33:01Z,7.825
2001-01-11T00:26:07Z,8.225
2001-01-18T00:19:13Z,7.894
2001-01-25T00:12:19Z,7.338
2001-02-01T00:05:25Z,8.589
2001-02-07T23:58:31Z,8.032
2001-02-14T23:51:37Z,7.85
2001-02-21T23:44:43Z,8.187
2001-02-28T23:37:49Z,8.489
2001-03-07T23:30:55Z,8.425
2001-03-14T23:24:01Z,8.484
2001-03-21T23:17:08Z,8.475
2001-03-28T23:10:14Z,8.507
2001-04-04T23:03:20Z,8.306
2001-04-11T22:56:26Z,8.438
2001-04-18T22:49:32Z,8.708
2001-04-25T22:42:38Z,8.404
2001-05-02T22:35:44Z,8.665
2001-05-09T22:28:50Z,8.275
2001-05-16T22:21:56Z,8.917
2001-05-23T22:15:02Z,8.27
2001-05-30T22:08:08Z,8.809
2001-06-06T22:01:14Z,8.428
2001-06-13T21:54:20Z,8.393
2001-06-20T21:47:26Z,8.921
2001-06-27T21:40:32Z,9.036
2001-07-04T21:33:38Z,8.622
2001-07-11T21:26:44Z,9.095
2001-07-18T21:19:50Z,9.176
2001-07-25T21:12:56Z,9.007
2001-08-01T21:06:02Z,8.959
2001-08-08T20:59:08Z,8.671
2001-08-15T20:52:14Z,9.035
2001-08-22T20:45:20Z,8.943
2001-08-29T20:38:26Z,8.612
2001-09-05T20:31:32Z,8.529
2001-09-12T20:24:38Z,8.969
2001-09-19T20:17:44Z,7.834
2001-09-26T20:10:51Z,8.514
2001-10-03T20:03:57Z,8.5
2001-10-10T19:57:03Z,8.766
2001-10-17T19:50:09Z,8.619
2001-10-24T19:43:15Z,8.702
2001-10-31T19:36:21Z,8.797
2001-11-07T19:29:27Z,8.771
2001-11-14T19:22:33Z,8.612
2001-11-21T19:15:39Z,8.868
2001-11-28T19:08:45Z,8.517
2001-12-05T19:01:51Z,8.327
2001-12-12T18:54:57Z,8.622
2001-12-19T18:48:03Z,8.888
2001-12-26T18:41:09Z,8.86
2002-01-02T18:34:15Z,8.288
2002-01-09T18:27:21Z,8.359
2002-01-16T18:20:27Z,8.049
2002-01-23T18:13:33Z,8.184
2002-01-30T18:06:39Z,8.223
2002-02-06T17:59:45Z,8.117
2002-02-13T17:52:51Z,8.428
2002-02-20T17:45:57Z,8.729
2002-02-27T17:39:03Z,8.782
2002-03-06T17:32:09Z,8.277
2002-03-13T17:25:15Z,8.713
2002-03-20T17:18:21Z,8.621
2002-03-27T17:11:27Z,8.386
2002-04-03T17:04:34Z,8.865
2002-04-10T16:57:40Z,8.84
2002-04-17T16:50:46Z,8.684
2002-04-24T16:43:52Z,8.699
2002-05-01T16:36:58Z,8.521
2002-05-08T16:30:04Z,8.548
2002-05-15T16:23:10Z,9.19
2002-05-22T16:16:16Z,8.685
2002-05-29T16:09:22Z,8.778
2002-06-05T16:02:28Z,9.004
2002-06-12T15:55:34Z,8.771
2002-06-19T15:48:40Z,8.752
2002-06-26T15:41:46Z,9.172
2002-07-03T15:34:52Z,9.004
2002-07-10T15:27:58Z,8.985
2002-07-17T15:21:04Z,9.056
2002-07-24T15:14:10Z,9.093
2002-07-31T15:07:16Z,9.297
2002-08-07T15:00:22Z,9.27
2002-08-14T14:53:28Z,8.939
2002-08-21T14:46:34Z,9.173
2002-08-28T14:39:40Z,9.135
2002-09-04T14:32:46Z,8.844
2002-09-11T14:25:52Z,8.899
2002-09-18T14:18:58Z,8.625
2002-09-25T14:12:04Z,8.582
2002-10-02T14:05:10Z,8.895
2002-10-09T13:58:17Z,9.09
2002-10-16T13:51:23Z,8.653
2002-10-23T13:44:29Z,9.022
2002-10-30T13:37:35Z,9.324
2002-11-06T13:30:41Z,8.759
2002-11-13T13:23:47Z,8.54
2002-11-20T13:16:53Z,8.667
2002-11-27T13:09:59Z,9.06
2002-12-04T13:03:05Z,8.616
2002-12-11T12:56:11Z,8.854
2002-12-18T12:49:17Z,9.063
2002-12-25T12:42:23Z,8.989
2003-01-01T12:35:29Z,8.411
2003-01-08T12:28:35Z,8.335
2003-01-15T12:21:41Z,8.645
2003-01-22T12:14:47Z,8.793
2003-01-29T12:07:53Z,8.551
2003-02-05T12:00:59Z,8.106
2003-02-12T11:54:05Z,8.454
2003-02-19T11:47:11Z,8.619
2003-02-26T11:40:17Z,8.421
2003-03-05T11:33:23Z,9.02
2003-03-12T11:26:29Z,8.596
2003-03-19T11:19:35Z,8.666
2003-03-26T11:12:41Z,8.284
2003-04-02T11:05:47Z,8.458
2003-04-09T10:58:53Z,8.64
2003-04-16T10:52:00Z,8.737
2003-04-23T10:45:06Z,8.358
2003-04-30T10:38:12Z,8.834
2003-05-07T10:31:18Z,8.894
2003-05-14T10:24:24Z,8.992
2003-05-21T10:17:30Z,9.299
2003-05-28T10:10:36Z,8.516
2003-06-04T10:03:42Z,8.529
2003-06-11T09:56:48Z,8.88
2003-06-18T09:49:54Z,8.833
2003-06-25T09:43:00Z,9.476
2003-07-02T09:36:06Z,9.05
2003-07-09T09:29:12Z,8.763
2003-07-16T09:22:18Z,9.177
2003-07-23T09:15:24Z,9.563
2003-07-30T09:08:30Z,9.303
2003-08-06T09:01:36Z,9.381
2003-08-13T08:54:42Z,9.325
2003-08-20T08:47:48Z,9.668
2003-08-27T08:40:54Z,9.337
2003-09-03T08:34:00Z,8.886
2003-09-10T08:27:06Z,8.974
2003-09-17T08:20:12Z,9.166
2003-09-24T08:13:18Z,8.69
2003-10-01T08:06:24Z,9.19
2003-10-08T07:59:30Z,9.156
2003-10-15T07:52:36Z,8.754
2003-10-22T07:45:43Z,9.413
2003-10-29T07:38:49Z,9.316
2003-11-05T07:31:55Z,8.995
2003-11-12T07:25:01Z,9.232
2003-11-19T07:18:07Z,8.725
2003-11-26T07:11:13Z,8.979
2003-12-03T07:04:19Z,8.776
2003-12-10T06:57:25Z,8.93
2003-12-17T06:50:31Z,9.166
2003-12-24T06:43:37Z,8.726
2003-12-31T06:36:43Z,8.686
2004-01-07T06:54:33Z,8.411
2004-01-14T07:15:15Z,8.426
2004-01-21T07:35:57Z,8.543
2004-01-28T07:56:39Z,8.514
2004-02-04T08:17:21Z,8.627
2004-02-11T08:38:03Z,8.727
2004-02-18T08:58:45Z,8.796
2004-02-25T09:19:26Z,8.97
2004-03-03T09:40:08Z,8.968
2004-03-10T10:00:50Z,9.044
2004-03-17T10:21:32Z,8.818
2004-03-24T10:42:14Z,8.731
2004-03-31T11:02:56Z,9.249
2004-04-07T11:23:38Z,9.338
2004-04-14T11:44:20Z,8.973
2004-04-21T12:05:02Z,9.255
2004-04-28T12:25:43Z,8.926
2004-05-05T12:46:25Z,9.373
2004-05-12T13:07:07Z,9.119
2004-05-19T13:27:49Z,9.154
2004-05-26T13:48:31Z,9.259
2004-06-02T14:09:13Z,9.045
2004-06-09T14:29:55Z,9.219
2004-06-16T14:50:37Z,9.194
2004-06-23T15:11:19Z,9.199
2004-06-30T15:32:00Z,9.398
2004-07-07T15:52:42Z,9.3
2004-07-14T16:13:24Z,8.84
2004-07-21T16:34:06Z,9.31
2004-07-28T16:54:48Z,9.263
2004-08-04T17:15:30Z,9.472
2004-08-11T17:36:12Z,9.521
2004-08-18T17:56:54Z,9.424
2004-08-25T18:17:36Z,9.267
2004-09-01T18:38:17Z,9.453
2004-09-08T18:58:59Z,9.234
2004-09-15T19:19:41Z,9.005
2004-09-22T19:40:23Z,8.922
2004-09-29T20:01:05Z,8.915
2004-10-06T20:21:47Z,8.917
2004-10-13T20:42:29Z,9.177
2004-10-20T21:03:11Z,8.883
2004-10-27T21:23:53Z,8.977
2004-11-03T21:44:34Z,9.217
2004-11-10T22:05:16Z,9.237
2004-11-17T22:25:58Z,8.988
2004-11-24T22:46:40Z,9.204
2004-12-01T23:07:22Z,9.107
2004-12-08T23:28:04Z,9.268
2004-12-15T23:48:46Z,9.068
2004-12-23T00:09:28Z,9.329
2004-12-30T00:30:10Z,9.287
2005-01-06T00:31:03Z,8.71
2005-01-13T00:24:09Z,8.695
2005-01-20T00:17:15Z,8.881
2005-01-27T00:10:21Z,8.848
2005-02-03T00:03:27Z,8.837
2005-02-09T23:56:33Z,8.825
2005-02-16T23:49:39Z,8.898
2005-02-23T23:42:45Z,8.884
2005-03-02T23:35:51Z,9.014
2005-03-09T23:28:57Z,9.131
